Train Loss, time
3.113497950873504,5.630566547
3.1342993249549647,5.33113327
3.2263291635685443,5.208332102
3.093222172356689,5.830267274
3.0940079227680086,5.530737379
3.101775369119541,5.25698748
3.028524570035715,5.590068291
2.8112461105537796,5.702161078
2.9768671326003675,5.851735706
3.3266398417360454,5.440931486
3.1997049569325813,5.580602717
3.107656018310479,5.597835441
2.9371136287555553,5.643576343
3.28550750970629,5.436654456
3.13997715022773,5.46174337
3.312066715676623,5.413183037
3.059494894251927,5.027643135
3.1166665165207386,5.778548838
3.0918718801234273,5.748540748
3.0982727346005734,5.937113028
3.143146147003344,5.763749783
3.1467100188796637,5.611962276
3.0859475375271543,5.654142372
3.128410992660017,5.631614512
2.9344224705555457,5.438815378
2.8744321658984036,5.6749679
2.9309452678097303,5.9396777069999995
3.097652527366915,5.855915909
3.2153509612322444,5.887331094
3.4975745525405637,5.568673369
3.24133505666928,5.687408872
3.104065960866418,5.776866207
2.9255770562401193,5.523761934
3.0585099817893218,5.928956448
2.9357375882852534,5.71971596
3.0139384918009338,5.785728577
3.110507448424963,5.7437171970000005
3.282783272365186,5.346820274
3.343327020900992,5.720140531
3.5737546558236715,5.717852952
3.028749049339055,5.614433583
3.102015393347245,5.596853757
3.0330168622924765,5.688243557
2.954073172010668,5.697831888
2.8778795853950205,5.564460701
2.9513326904485813,5.636192467
3.0598547189851533,5.42612507
3.135404341426897,5.466096927
3.1816820016435448,5.271464397
3.2884798839702327,5.142335656
3.1145639001866177,5.431223051
3.1077527922391224,5.5571559090000004
3.2376656284650234,5.394760981
3.0390656784971526,5.671367924
3.061842631898756,5.681109771
2.775615307814293,5.519008059
3.053383663729719,5.590113675
3.0981343039819693,5.6981018599999995
3.100130727593529,5.48754164
3.253010456556302,5.334183173
3.0999336772131674,5.732011597
3.0346780657936994,5.709291044
2.8844047006890676,5.484473322
2.927677004204091,5.798340316
3.031261719655753,5.900865715
3.0916540330406312,5.297389164
3.0339066606274323,5.438524923
3.0309123657078594,5.392368143
2.9936624685631594,5.701974175
3.0889246306934557,5.390226962
2.922521857044721,5.632074946
2.6920398867792588,5.894461507
3.3141329360709637,5.675945115
3.435700197280532,5.134988069
3.3083547221237004,5.548195427
3.0309814676092226,5.620310383
2.8559507797376846,5.683964514
2.9485305815148855,5.796390699
2.7539998049278656,5.50230743
3.25656147716697,5.540142894
3.170275774196845,5.574251069
3.0370469278364913,5.822046359
3.1291079633622463,5.670416203
3.0681943951137263,5.89475335
2.77410841626003,5.415736017
2.9228909417238667,5.409464592
3.239733534789899,6.005115428
